,Tweet_ID,Tweet_Text,Class,
,1٫46518أس+18,"ملحقتش اقولهالك امبارح بسبب تعب ابني ..بس حقيقي كنت مبهورة بيكي وبأدائك العظيم واحساسك وصوتك الرائع اللي خلي جسمي حرفياً يقشعر من حلاوته طلتك كانت قمر شكلك كان قمر كل حاجه تجنننننن🥺❤❤❤
#لطيفة_حفل_اكسبو_دبي 
@latisol",positive,
,1٫45787أس+18,"مرحبا ..بعد تعب يومي ما بين ابوظبي و دبي لاستمتاع بالحدث الاهم الذي لا يتكرر في عمر الانسان مرتين..ضيعت #جواز_اكسبو.و لاسف ادارة #الاكسبو لم تجده..اذا كان يوجد مع اي شخص يرجو ان يتواصل معي..مذكور اسمي بالجواز..الامر مهم بالنسبه لي...كذكري من اجلي انا و أبنائي
@expo2020dubai",negative,
,1٫45576أس+18,@uae45658 اكيد أكسبو 2020 دبي 🇦🇪 حياكم في اجمل وافضل اماكن العالم فيها تلف ودور العالم بكمله في أكسبو لا تذكره سفر ولا حمل شنط ولا تعب ولا ارهاق سفر مرحبا الساع 🌹,positive,
,1٫46343أس+18,"ذلك الاتصال يتبعه تواصل آخر لا يقل عنه روعة من الأخوة في إدارة نادي السويق  @Alsuwaiq_sc و كأن حديث صاحب السمو السيد فراس آل سعيد و الطاقم الإداري يمسح عن الجميع تعب الأزمة و التحديات و يبث روحاً جديدة لمواصلة الهمة

#الشباب_العماني_والتواصل_الدولي
#اكسبو_دبي_2020 https://t.co/8ruZWZ2kMy",non-relevant,
,1٫50432أس+18,"زيارة #إكسبو2020 سهلة وبدون تعب القيادة.
اركن مركبتك في أحد مواقف محطات مترو سنتربوينت أو اتصالات أو جبل علي أو عقارات جميرا للجولف ثم انطلق برحلة مريحة عبر #مترو_دبي باتجاه محطة إكسبو 2020 لتصل إلى المعرض مباشرةً.
اطّلع على ساعات عمل المترو: https://t.co/dQKj4SoEAz https://t.co/lDjzy8JWfC",positive,
,1٫47543أس+18,"استرح من تعب القيادة ليلة رأس السنة واركن مركبتك في مواقف محطات مترو سنتربوينت أو اتصالات أو جبل علي أو عقارات جميرا للجولف ثم انطلق عبر #مترو_دبي للوصول إلى إكسبو 2020.
للاطلاع على أوقات عمل المترو زر https://t.co/d59n6xYb3x https://t.co/SssjwPcc2t",non-relevant,
,1٫45855أس+18,"انتي مصممه تجبيلي السكر لا كدا كتير انا تعبت من حلاوتك 👑🔥😂💙
#مية_وخمسين #نانسي_اكسبو_دبي @nancyajram https://t.co/fMqYQc7Rxf",non-relevant,
,1٫46653أس+18,"جناح  #السعودية 🇸🇦
#معرض_اكسبو_دبي_٢٠٢١
ماشاء الله تبارك الله 
ياكثر الأعلام من الجهتين
تعبت رقبتي و أنا ابحث عن علمنا 🇸🇦
ولقيييييته 😍 https://t.co/6IjmbleUvt",positive,
,1٫45884أس+18,"تعبت تعبت قد ايش حححلوة💕
#نانسي_اكسبو_دبي @NancyAjram https://t.co/FxhZuCVmsu",positive,
,1٫45916أس+18,تعبت وانا ناطرة😭😭😭😭😭😭😭😭😭 #نانسي_اكسبو_دبي,non-relevant,
,1٫47396أس+18,"@Saifalmazmi_ @ibraahim_aj تعبت عمرك اخوي دورت الصور 😂😂 الواقع (( زعبيل + ساحة الوصل ف اكسبو + مسمى دبي السابق )) اما الابراج مش واقع الغالي 

الوقع الي تعرفه وهم الغالي 🙂",non-relevant,
,1٫50961أس+18,"#إكسبو2020 ما كان مجرد معرض.. #إكسبو_دبي كان جزء من حياتنا ❤️🇦🇪

فخورة في بلادي الي قدرت رغم الجائحة انها تنظم حدث عالمي بإحترافية كبيرة .. 
هذا أروع حدث عالمي وسيخلد في صفحات التاريخ .. 

كعادتها دبي تبدع وتجعل المهمة صعبة امن سيأتي بعدها.. عز وفخر https://t.co/mkHrXoRjb6",positive,
,1٫51034أس+18,حقيقي اكسبو دبي المنافسة بعده صعبة جداً - شيء جبار .,positive,
,1٫50871أس+18,"ريادة #الامارات الاقليمية والعالمية ميزتها انها قائمة على""الاحتراف والابتكار""في العمل والبحث عن المشاريع صعبة المنال في نظر اصحاب الطموح المقيّد، حفرت #دبي على صفحة الانجازات العالمية أسمها بإحياء أكبر حدث عالمي ثقافي يجمع العالم كله في منطقة واحدة""عربية""لن ينساه التاريخ!
#اكسبو https://t.co/byE1hOocjt",positive,
,1٫44756أس+18,الرئيس الباكستاني يثمن القيادة الرشيدة لدولة الإمارات لتنظيم معرض دبي إكسبو 2020 برغم بيئة صعبة في جميع أنحاء العالم https://t.co/eDLDpZBNxF,positive,
,1٫50721أس+18,الحمدلله نجح #اكسبو_دبي_2020 في أصعب ظروف صعبة مرت على العالم، بتوفيق من الله الذي رزقنا قيادة إيمانها راسخ أنه لا مستحيل، الإرادة والتخطيط الصحيح، والتفاؤل أساس كل نجاح #صباح_الخير #الامارات,positive,
,1٫44398أس+18,"ما أدري هم بزيارة ل #اكسبو_دبي_٢٠٢٠ 
جناح فرنسا و جناح South Africa أم بزيارة لنادي بعينه الإثنين  لكنه إختيار سئ

الوحده صعبه بجميع الأوقات لكن تحتاج فورا للونيس القوي 😂😂😂😂😂😂",positive,
,1٫49456أس+18,"ال صباح طلعوا من نجد 1010 او 1020 لمنطقة الكويت حاليا تم الإعلان عن استقلال الكويت عام 1961 .. تلقى فيها اثار من قبل الميلاد ؟؟؟
معادله صعبه !!!
.
التمثال موجود في جناح الكويت..إكسبو دبي https://t.co/7VHWenZI8E",non-relevant,
,1٫50932أس+18,اكسبو حدث سيخلّد في التاريخ، رغم الجائحة، ووسائل إعلام، ودول سعت إلى التقليل من شأن دبي في استضافته في ظروف عالمية صعبة، اثبتت الدولة كفاءتها في تنظيمه وتسييره على افضل مستوى. قوة ناعمة صنعت الأثر الباقي والمستمر عن جدارة الإمارات وثقة العالم في استضافة وتنظيم الأحداث العالمية 🇦🇪,positive,
,1٫50963أس+18,"ست شهور مرت
ست شهور دبي أبهرت العالم من خلال أكسبو 2020🇦🇪
واليوم موعد الفراق وصعب علينا🥹
شكراً لكل القائمين على هذا المعرض التاريخي
شكراً قادتنا وشعبنا وكل من شارك في نجاح أفضل أكسبو فالتاريخ لانه فالإمارات 🇦🇪
لحظات صعبه لكن لنا لقاء في أكسبو أوساكا 2025ان شاء الله🇯🇵
 #اكسبو2020 https://t.co/j2eEGPztNS",positive,
,1٫50957أس+18,"الحدث التاريخي المميز في العالم اكسبو دبي 2020 ودعنا اليوم بروعة حفل الافتتاح قبل 6 شهور ، واليوم الحفل الأروع في الختام ، كانت لحظات صعبه ونحن نشاهد حفل الختام ودموع الصغار  سواء في الحفل او امام شاشة التلفاز  لندرك تماما ان اكسبو كان لكل الاعمار 
شكرااااا للجميع ماقصرتم",positive,
,1٫50961أس+18,"حقق نجاح كبير وزاره الملايييين من البشر وصار حدث عالمي في ظل ظروف صعبه من كوفيد 19 وانتشار الوباء ومع هذا حقق الكثير من المكتسبات ..
نقول مانفعل ونفعل مانقول ..
والقادم أعظم باذن الله 
#اكسبو_٢٠٢٠_دبي 
#محمد_بن_راشد 
#الامارات 
#دبي https://t.co/Xs3jtpWBLV",positive,
,1٫48774أس+18,"أكد هيثم عمر مدير عام ""الجداف روتانا دبي"" أن دبي شهدت تعافياً سريعاً لقطاع الضيافة بعد بداية صعبة لعامي 2020 و2021 بسبب جائحة كورونا مشيراً إلى دعم معرض إكسبو 2020 دبي لارتفاع أرقام الزوار حالياً حيث زار المعرض عدد كبير من جميع أنحاء العالم
#expo_2020 https://t.co/p1CqFEVWHr",positive,
,1٫4475أس+18,"الرئيس الباكستاني الدكتور عارف علوي يثمن القيادة الرشيدة لدولة الإمارات العربية المتحدة لتنظيم معرض دبي إكسبو 2020 برغم بيئة صعبة في جميع أنحاء العالم
#APPNews @PakinUAE_ @uaeembassyisb https://t.co/L0imAWcwfO",positive,
,1٫50956أس+18,"ستة أشهر مع أكسبو أنتهت بحفل خرافي ومؤثر أختلطت فيه مشاعر النجاح بالحزن على فراق حدث عشنا معه لفترة مليئة بالحميمية و الصداقة، يغادرنا هذا المساء.

تسألني أبنتي الصغيرة هل سنشاهد اكسبو آخر نفسه؟
الاجابة عليها صعبة رغم أننا نرى أن نسخة دبي ستظل الأجمل في أذهاننا نحن الاماراتيين.",positive,
,1٫47539أس+18,"https://t.co/NlabFY7bBb قدمت الفرقة لوحات استعراضية متنوعة ومبهرة ، وحركات صعبة للغاية أداها ربابنة محترفون فوق سماء “إكسبو 2020 دبي” .

وقام هذا السرب من الطائرات على الخصوص ،بحركات جماعية ، صعودا ونزولا ثم الافتراق على شكل قنبلة انشطارية ، وأخرى على شكل بطة .",positive,
,1٫46868أس+18,@Aliskasher ف اكسبو دبي متوقع،لكن ف مطعم فول شوية صعبة😂,non-relevant,
,1٫50915أس+18,".. صعبة للتغلب على اكسبو ٢٠٢٠ دبي.

كل هذا بتوفيق من الله ومن ثم رؤية قيادتنا الرشيدة وحكومتنا المرنة كل الشكر لهذا الفخر شكرا للجميع. 🙏🏻",positive,
,1٫47614أس+18,@futuae @Alsammahi صعبة الحظر و اكسبو موجود في دبي. إلا اذا طبقوا الحظر في المدن الثانية فقط. و طبعا ما نتمنى هالشي لأن حياة الحظر مش سهلة,neutral,
,1٫50698أس+18,"على الرغم أن المزمار يُعرف بأنه أداة صعبة للغاية في العزف، فإن عازفتنا تعزفها بسهولة وتناغم!

@arrahman @expo2020dubai
#إكسبو_2020 #دبي https://t.co/lmRxXvyN0t",non-relevant,
,1٫46575أس+18,"تقرير حقوقي يتهم إدارة معرض دبي إكسبو بإساءة معاملة العمال.. وعمال يتحدثون عن أجور منخفضة وأماكن إقامة مزدحمة وغير صحية وظروف عمل صعبة.. فهل أخلفت دبي وعودها لعمال إكسبو 2020؟ 
للمزيد 👈 https://t.co/XR6fqhB5mt
#دبي_إكسبو_2020 #حقوق_الإنسان #حقوق_العمال https://t.co/06PAP0Wakd",negative,
,1٫50887أس+18,"ريم الهاشمي ل""النهار العربي"":  أصعب الفترات قبل افتتاح ""إكسبو ٢٠٢٠ دبي"" حين صرنا جاهزين وجاء ""كوفيد"" ليغيّر كل شيء ويضعنا أمام خيارات صعبة
@naylatueni
@MoFAICUAE
@expo2020dubai
#النهار_العربي #Expo2020 #دبي",negative,
,1٫47918أس+18,"زرنا معرض اكسبو ٢٠٢٠ في دبي 
من التاسعة ص حتى التاسعة م .
كانت زيارة ماتعة لكن متعبة ،
لكثرة الدول المشاركة وتباعد المسافات ومساحة بعض الاجنحة .
الابداع والابهار والابتكار موجود هناك . https://t.co/Pnx1ubsTfz",positive,
,1٫45987أس+18,اولا مع الصديق عبد الله بشارة قمنا قبل ظهر اليوم بزيارة اكسبو في دبي زرنا خمس دول.  جناح الكويت كان مميز  ، لم ينصف من البعض ، تحية للشباب الذين رافقونا.  شهدت للجناح محطة س ان ان ( ولا تبخسوا الناس اشيائهم) https://t.co/6snpsLUleh,positive,
